"product_code","business_group","supplier","gender","product_group","category","brand","image","price","price_kr","status","size","stock","marketplaces","product_name","color","description","dimension","weight","keyword","material_china","material_english"
"C30-Boat-White","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/C30-Boat/White/3.jpg","105","19000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 Boat Canvas Platform Loafers Shoes White","White","These preppy, loafer-style boat shoes will whip your wardrobe into a wonderful shape. Comfortable canvas and low, cushioned platforms will have you showing off your new sneakers all day and all night!","Width-8.2cm|Height-8cm|Heel-3.5cm|Platform-2.5cm","700","women sneakers,fashion maxstar women sneakers,slip on,fashion slip on,canvas,canvas shoes,fashion canvas shoes,casual slip on,fashion slip on,boat platform sneakers,fashion boat sneakers,casual boat sneakers,low platform sneakers,fashion low platform sneakers","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-Boat-NeonPink","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/C30-Boat/NeonPink/3.jpg","105","19000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 Boat Canvas Platform Loafers Shoes Neon Pink","NeonPink","These preppy, loafer-style boat shoes will whip your wardrobe into a wonderful shape. Comfortable canvas and low, cushioned platforms will have you showing off your new sneakers all day and all night!","Width-8.2cm|Height-8cm|Heel-3.5cm|Platform-2.5cm","700","women sneakers,fashion maxstar women sneakers,slip on,fashion slip on,canvas,canvas shoes,fashion canvas shoes,casual slip on,fashion slip on,boat platform sneakers,fashion boat sneakers,casual boat sneakers,low platform sneakers,fashion low platform sneakers","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-Boat-NeonOrange","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/C30-Boat/NeonOrange/3.jpg","105","19000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 Boat Canvas Platform Loafers Shoes Neon Orange","NeonOrange","These preppy, loafer-style boat shoes will whip your wardrobe into a wonderful shape. Comfortable canvas and low, cushioned platforms will have you showing off your new sneakers all day and all night!","Width-8.2cm|Height-8cm|Heel-3.5cm|Platform-2.5cm","700","women sneakers,fashion maxstar women sneakers,slip on,fashion slip on,canvas,canvas shoes,fashion canvas shoes,casual slip on,fashion slip on,boat platform sneakers,fashion boat sneakers,casual boat sneakers,low platform sneakers,fashion low platform sneakers","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-Boat-NeonGreen","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/C30-Boat/NeonGreen/3.jpg","105","19000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 Boat Canvas Platform Loafers Shoes Neon Green","NeonGreen","These preppy, loafer-style boat shoes will whip your wardrobe into a wonderful shape. Comfortable canvas and low, cushioned platforms will have you showing off your new sneakers all day and all night!","Width-8.2cm|Height-8cm|Heel-3.5cm|Platform-2.5cm","700","women sneakers,fashion maxstar women sneakers,slip on,fashion slip on,canvas,canvas shoes,fashion canvas shoes,casual slip on,fashion slip on,boat platform sneakers,fashion boat sneakers,casual boat sneakers,low platform sneakers,fashion low platform sneakers","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-Boat-Black","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/C30-Boat/Black/3.jpg","105","19000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 Boat Canvas Platform Loafers Shoes Black","Black","These preppy, loafer-style boat shoes will whip your wardrobe into a wonderful shape. Comfortable canvas and low, cushioned platforms will have you showing off your new sneakers all day and all night!","Width-8.2cm|Height-8cm|Heel-3.5cm|Platform-2.5cm","700","women sneakers,fashion maxstar women sneakers,slip on,fashion slip on,canvas,canvas shoes,fashion canvas shoes,casual slip on,fashion slip on,boat platform sneakers,fashion boat sneakers,casual boat sneakers,low platform sneakers,fashion low platform sneakers","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-BackLace-White","Partnership","Maxstar","Women","Shoes","Boots","Maxstar","http://images.becomeus.com/Maxstar/C30-BackLace/White/3.jpg","116","21000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 Back Lace Canvas Black Platform Ankle Boots White","White","If you've got a unique style then you need a pair of back lace black platform boots! These boots lace on the back of the ankle and have black platforms for a killer look.","Width-8.3cm|Height-14cm|Heel-3.5cm|Platform-2.5cm","800","boots,women boots,fashion boots,women fashion boots,casual boots,women casual boots,maxstar boots,maxstar women boots,back zipper boots,fashion back zipper boots,casual back zipper boots,platform boots,fashion platform boots,casual platform boots","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-BackLace-Red","Partnership","Maxstar","Women","Shoes","Boots","Maxstar","http://images.becomeus.com/Maxstar/C30-BackLace/Red/3.jpg","116","21000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 Back Lace Canvas Black Platform Ankle Boots Red","Red","If you've got a unique style then you need a pair of back lace black platform boots! These boots lace on the back of the ankle and have black platforms for a killer look.","Width-8.3cm|Height-14cm|Heel-3.5cm|Platform-2.5cm","800","boots,women boots,fashion boots,women fashion boots,casual boots,women casual boots,maxstar boots,maxstar women boots,back zipper boots,fashion back zipper boots,casual back zipper boots,platform boots,fashion platform boots,casual platform boots","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-BackLace-Khaki","Partnership","Maxstar","Women","Shoes","Boots","Maxstar","http://images.becomeus.com/Maxstar/C30-BackLace/Khaki/3.jpg","116","21000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 Back Lace Canvas Black Platform Ankle Boots Khaki","Khaki","If you've got a unique style then you need a pair of back lace black platform boots! These boots lace on the back of the ankle and have black platforms for a killer look.","Width-8.3cm|Height-14cm|Heel-3.5cm|Platform-2.5cm","800","boots,women boots,fashion boots,women fashion boots,casual boots,women casual boots,maxstar boots,maxstar women boots,back zipper boots,fashion back zipper boots,casual back zipper boots,platform boots,fashion platform boots,casual platform boots","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-BackLace-Black","Partnership","Maxstar","Women","Shoes","Boots","Maxstar","http://images.becomeus.com/Maxstar/C30-BackLace/Black/3.jpg","116","21000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 Back Lace Canvas Black Platform Ankle Boots Black","Black","If you've got a unique style then you need a pair of back lace black platform boots! These boots lace on the back of the ankle and have black platforms for a killer look.","Width-8.3cm|Height-14cm|Heel-3.5cm|Platform-2.5cm","800","boots,women boots,fashion boots,women fashion boots,casual boots,women casual boots,maxstar boots,maxstar women boots,back zipper boots,fashion back zipper boots,casual back zipper boots,platform boots,fashion platform boots,casual platform boots","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-7H-Taller-White","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/C30-7H-Taller/White/3.jpg","105","19000","Active","225|230|235|240|245|250|255|260|265|270|275|280","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 7-Holes Canvas Zipper Tall-Up Sneakers White","White","These canvas sneakers is increasingly popular, classic casual style, finest canvas fabric. It’s perfect for taking street snapshot and to pair with your short, t-shirt or jeans for your casual wear.","Width-8.3cm|Height-14cm|Heel-5cm(Included 1.5cm Taller Insole)|Platform-2cm","800","sneakers,fashion sneakers,women sneakers,casual sneakers,taller insole sneakers,taller insole fashion sneakers,high top sneakers,fashion sneakers,zipper sneakers,taller insole sneakers,canvas shoes,fashion canvas shoes,casual canvas shoes","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-7H-Taller-Red","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/C30-7H-Taller/Red/3.jpg","105","19000","Active","225|230|235|240|245|250|255|260|265|270|275|280","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 7-Holes Canvas Zipper Tall-Up Sneakers Red","Red","These canvas sneakers is increasingly popular, classic casual style, finest canvas fabric. It’s perfect for taking street snapshot and to pair with your short, t-shirt or jeans for your casual wear.","Width-8.3cm|Height-14cm|Heel-5cm(Included 1.5cm Taller Insole)|Platform-2cm","800","sneakers,fashion sneakers,women sneakers,casual sneakers,taller insole sneakers,taller insole fashion sneakers,high top sneakers,fashion sneakers,zipper sneakers,taller insole sneakers,canvas shoes,fashion canvas shoes,casual canvas shoes","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-7H-Taller-Mint","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/C30-7H-Taller/Mint/3.jpg","105","19000","Active","225|230|235|240|245|250|255|260|265|270|275|280","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 7-Holes Canvas Zipper Tall-Up Sneakers Mint","Mint","These canvas sneakers is increasingly popular, classic casual style, finest canvas fabric. It’s perfect for taking street snapshot and to pair with your short, t-shirt or jeans for your casual wear.","Width-8.3cm|Height-14cm|Heel-5cm(Included 1.5cm Taller Insole)|Platform-2cm","800","sneakers,fashion sneakers,women sneakers,casual sneakers,taller insole sneakers,taller insole fashion sneakers,high top sneakers,fashion sneakers,zipper sneakers,taller insole sneakers,canvas shoes,fashion canvas shoes,casual canvas shoes","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-7H-Taller-Black","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/C30-7H-Taller/Black/3.jpg","105","19000","Active","225|230|235|240|245|250|255|260|265|270|275|280","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 7-Holes Canvas Zipper Tall-Up Sneakers Black","Black","These canvas sneakers is increasingly popular, classic casual style, finest canvas fabric. It’s perfect for taking street snapshot and to pair with your short, t-shirt or jeans for your casual wear.","Width-8.3cm|Height-14cm|Heel-5cm(Included 1.5cm Taller Insole)|Platform-2cm","800","sneakers,fashion sneakers,women sneakers,casual sneakers,taller insole sneakers,taller insole fashion sneakers,high top sneakers,fashion sneakers,zipper sneakers,taller insole sneakers,canvas shoes,fashion canvas shoes,casual canvas shoes","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-7H-Taller-AllBlack","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/C30-7H-Taller/AllBlack/3.jpg","105","19000","Active","225|230|235|240|245|250|255|260|265|270|275|280","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 7-Holes Canvas Zipper Tall-Up Sneakers All-Black","All-Black","These canvas sneakers is increasingly popular, classic casual style, finest canvas fabric. It’s perfect for taking street snapshot and to pair with your short, t-shirt or jeans for your casual wear.","Width-8.3cm|Height-14cm|Heel-5cm(Included 1.5cm Taller Insole)|Platform-2cm","800","sneakers,fashion sneakers,women sneakers,casual sneakers,taller insole sneakers,taller insole fashion sneakers,high top sneakers,fashion sneakers,zipper sneakers,taller insole sneakers,canvas shoes,fashion canvas shoes,casual canvas shoes","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-7H-Solid-White","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/C30-7H-Solid/White/3.jpg","105","19000","Active","230|235|240|245|250|255|260|265|270|275|280","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 7-Holes Canvas Zipper Black Platform Sneakers White","White","Step into your best styles by stepping into platform sneakers that have unique black soles. Wear them plain or add a special touch with different laces. The zipper hidden in the insole provides simple, secure and comfortable closure for these high top sneakers.","Width-8.3cm|Height-14cm|Heel-3.5cm|Platform-2.5cm","800","boots,women boots,fashion boots,women fashion boots,casual boots,women casual boots,maxstar boots,maxstar women boots,platform boots,fashion platform boots,casual platform boots","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-7H-Solid-Red","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/C30-7H-Solid/Red/3.jpg","105","19000","Active","230|235|240|245|250|255|260","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 7-Holes Canvas Zipper Black Platform Sneakers Red","Red","Step into your best styles by stepping into platform sneakers that have unique black soles. Wear them plain or add a special touch with different laces. The zipper hidden in the insole provides simple, secure and comfortable closure for these high top sneakers.","Width-8.3cm|Height-14cm|Heel-3.5cm|Platform-2.5cm","800","boots,women boots,fashion boots,women fashion boots,casual boots,women casual boots,maxstar boots,maxstar women boots,platform boots,fashion platform boots,casual platform boots","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-7H-Solid-Khaki","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/C30-7H-Solid/Khaki/3.jpg","105","19000","Active","230|235|240|245|250|255|260","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 7-Holes Canvas Zipper Black Platform Sneakers Khaki","Khaki","Step into your best styles by stepping into platform sneakers that have unique black soles. Wear them plain or add a special touch with different laces. The zipper hidden in the insole provides simple, secure and comfortable closure for these high top sneakers.","Width-8.3cm|Height-14cm|Heel-3.5cm|Platform-2.5cm","800","boots,women boots,fashion boots,women fashion boots,casual boots,women casual boots,maxstar boots,maxstar women boots,platform boots,fashion platform boots,casual platform boots","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
"C30-7H-Solid-Black","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/C30-7H-Solid/Black/3.jpg","105","19000","Active","230|235|240|245|250|255|260|265|270|275|280","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar C30 7-Holes Canvas Zipper Black Platform Sneakers Black","Black","Step into your best styles by stepping into platform sneakers that have unique black soles. Wear them plain or add a special touch with different laces. The zipper hidden in the insole provides simple, secure and comfortable closure for these high top sneakers.","Width-8.3cm|Height-14cm|Heel-3.5cm|Platform-2.5cm","800","boots,women boots,fashion boots,women fashion boots,casual boots,women casual boots,maxstar boots,maxstar women boots,platform boots,fashion platform boots,casual platform boots","Upper-Canvas|Lining-Cotton Blend|Outsole-EVA","鞋面：帆布
鞋底：EVA"
